id1_400,aspect,slope,dem,cec_barren,cec_broadleaf,cec_cropland,cec_grassland,cec_mixed_forest,cec_needleleaf,cec_shrubland,cec_urban,fwa_1,fwa_2,fwa_3,fwa_4,fwa_5,fwa_6,fwa_7,fwa_8,fwa_10ha_less,fwa_10ha_more,fwa_r,fwa_w,shrcx_10less,shrcx_10plus,str_1,str_2,str_3,str_4,str_5,str_6,str_7,str_8,str_9,str_all_1000,str_m,str_s,pa,alr,dra_p,dra_u,bec_sz_txt,bec_zn,norm_ahm,norm_bffp,norm_cmd,norm_dd5,norm_dd18,norm_effp,norm_map,norm_mat,norm_mcmt,norm_mwmt,norm_pas,norm_shm,norm_pas_sp,norm_pas_wt,mean_ahm,mean_bffp,mean_cmd,mean_dd5,mean_dd18,mean_effp,mean_ffp,mean_map,mean_mat,mean_mcmt,mean_mwmt,mean_pas,mean_pas_sp,mean_pas_wt,mean_shm,amwi,bago,buff,bwte,cago,canv,cite,cogo,come,gadw,gwte,hadu,home,ltdu,mall,nopi,nsho,rbme,redh,rndu,rudu,scau,sngo,swan,trus,wfgo,wodu,sp_div,sp_tot,mergansers,dabblers,divers,dabbler_plants,dabbler_seeds,dive_fish,dive_insects,dive_plants,ground_plants,ground_seeds,cavity,floating,ground
425,153.4329834,8.1159954,1076.719238,29,19,0,260,463,3369,399,171,7,0,92,0,364,0,0,140,99,504,0,1323,1.24E-05,4.00E-06,0.0001252,0.0010202,0,0.0014808,0,0,0,0,0,12.2115202,0.0014808,0.0011454,2080,9212,1.3655189,5.0169401,IDFdk3,IDFdk3,276,159,290,1193,28,250,500,38,-79,150,163,628,24,100,30.76363636,161.1818237,336.6363525,1174.363648,26.454546,249.1818237,88,444.1818182,3.445454545,-9.327272727,15.20909091,164.4545441,34.727272,92.727272,82.18181818,0,0.181818182,0,0,0.636363636,0,0,0,0,0,0,0,0.181818182,0,0.363636364,0,0,0,0,1,0,0,0,0,0,0,0,1.090909091,2.363636364,0.181818182,0.363636364,1.545454546,0,0.363636364,0.181818182,0.181818182,1,0,0.636363636,0.363636364,1,1
430,203.8042297,3.9325125,892.2313843,0,221,345,851,422,2062,956,108,9,0,117,0,0,0,0,0,126,0,0,739,8.00E-07,0,0.0001645,0.0017243,0,0.0001842,0,0,0,0,0,19.6857853,0.0001842,0.0018888,0,11289,0,8.2692223,IDFdk3,IDFdk3,307,151,327,1340,39,254,478,47,-68,158,133,663,17,89,34.62727273,151.5454559,377.7272644,1398.45459,47.272728,256,104.4545441,426,4.654545455,-8.136363636,16.40909091,129.6363678,23,79.1818161,86.09090909,0,0,0.545454545,0.181818182,0,0,0,0,0,0,0.363636364,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0.636363636,1.363636364,0,0.545454545,0.818181818,0,0.545454545,0,0.545454545,0.272727273,0,0,0,0.818181818,0.545454545
442,148.8972168,2.2861869,1135.388794,232,0,0,934,0,3289,128,0,185,186,65,197,477,0,0,0,633,477,0,551,1.90E-06,6.40E-06,0.0011124,0,0,0,0,0,0,0,0,16.1242714,0,0.0011124,84,0,0,1.9997592,IDFdk3,IDFdk3,304,159,298,1077,19,246,444,35,-73,143,147,662,28,85,35.62727273,159.3636322,369.0909119,1153.909058,24.90909,248,88.6363678,384.8181818,3.627272727,-8.363636364,15.06363636,138.1818237,32,75,92.77272727,0,0,0,0.181818182,0.818181818,0,0,0,0,0,0.181818182,0,0.181818182,0,0.363636364,0,0,0,0,0.727272727,0,0,0,0,0,0,0,1.181818182,2.454545455,0.181818182,0.727272727,1.090909091,0,0.727272727,0.181818182,0,0.727272727,0,0.818181818,0.181818182,0.727272727,1.545454545
456,151.4889679,3.3033047,999.1065063,0,176,1087,15,331,2131,1233,0,32,0,0,0,0,88,2,0,32,90,0,1975,0,0,9.70E-06,0,8.47E-05,0,0,0,0,0,0,12.4269238,0,9.44E-05,1331,11289,0,5.8244262,IDFdk3,IDFdk3,310,155,321,1242,29,250,461,43,-69,152,131,640,19,84,35.49090909,156.1818237,367.8181763,1279.818237,34.1818199,252.2727203,96.0908966,403.1818182,4.218181818,-8.154545455,15.67272727,125.5454559,24.454546,73.727272,85.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,146.5388336,8.7096014,1106.886841,0,28,0,252,295,3889,544,17,25,0,0,0,0,0,0,0,25,0,0,786,0,0,0.0015012,0,0,0,0,0,0,0,0,12.8274965,0,0.0015012,2500,4598,0.0711423,2.348933,IDFdk3,IDFdk3,259,165,264,1061,19,246,507,31,-83,142,179,587,31,103,30.02727273,162.9090881,330.0909119,1141.363648,24.09091,248.1818237,85.2727356,448.4545455,3.245454545,-9.572727273,14.99090909,169.9090881,36.4545441,94.4545441,80.44545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,149.5638123,3.5470135,949.3970337,45,71,0,611,1046,2763,335,0,16,0,3,234,0,114,0,0,253,114,0,781,2.00E-06,0,0.0006558,0.000922,0,0,0,0,0,0,0,20.7715473,0,0.0015778,0,11289,0,4.8953509,IDFdk3,IDFdk3,291,154,297,1248,31,253,485,41,-76,153,150,644,21,95,33.02727273,153.2727203,353.6363525,1303.181763,37.363636,254.0909119,100.8181916,432.3636364,4.072727273,-9,15.93636364,145.9090881,27.09091,88,84.8,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.181818182,0.181818182,0,0.363636364,0,0,0.181818182,0,0,0,0,0.181818182,0,0
494,130.2796478,12.4315596,826.4057007,63,0,0,262,41,4548,111,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0.0018685,0,0,0,0,0,0,0,0,17.5433006,0,0.0018685,42,6643,0.0013162,8.2883873,IDFdk3,IDFdk3,294,153,302,1247,29,254,485,42,-69,152,143,627,19,92,34.88181818,148.3636322,370.4545593,1442.090942,54.272728,258.4545593,110.0909271,429.6363636,4.8,-8.218181818,16.75454545,128.4545441,20,83,86.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,152.450592,4.0440669,1065.775269,0,0,0,70,119,4767,44,0,84,0,52,0,0,0,0,0,136,0,0,223,1.51E-05,0,0.0020753,0.0008604,0,0,0,0,0,0,0,19.5632153,0,0.0029357,0,0,0,7.376627,IDFdk3,IDFdk3,312,157,296,1146,23,250,444,38,-72,148,134,639,25,80,36.46363636,159.1818237,376,1238.636353,31.545454,251.5454559,92.3636322,385.9090909,4.009090909,-8.190909091,15.55454545,125.6363602,27.363636,71.727272,90.11818182,0,0,0.181818182,0.363636364,0.181818182,0,0,0,0,0,0.727272727,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,1.636363636,0,1.272727273,0.181818182,0,1.272727273,0,0.181818182,0,0,0.181818182,0,0.181818182,1.454545455
503,152.2039337,4.0796838,918.7853394,58,16,301,75,185,2967,413,494,0,0,0,0,0,0,0,1169,0,1169,0,66,0,0,0,0,0,0.0018525,0,0,0,0,0,9.8088226,0.0018525,0,594,2834,1.6553276,9.3719177,IDFdk3,IDFdk3,336,151,356,1385,42,256,443,49,-66,160,120,722,14,83,37.27272727,151.7272797,391.5454407,1373,44.272728,255.1818237,103.454544,393.4545455,4.563636364,-8.118181818,16.24545455,121.1818161,22.181818,73.6363602,92.72727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,127.2867584,2.598753,1124.745239,2,0,0,169,57,3434,515,121,52,80,164,385,0,853,0,0,681,853,0,215,2.50E-06,2.80E-06,8.48E-05,0.0020391,0,0,0,0,0,0,0,12.3498688,0,0.0021238,0,0,0.5153852,1.9230903,IDFdk3,IDFdk3,295,157,285,1116,22,248,464,37,-72,146,147,624,27,87,34.26363636,158.4545441,357.8181763,1183.54541,27,249.0909119,90.6363678,403.7272727,3.772727273,-8.336363636,15.23636364,139.7272797,31.636364,77,86.67272727,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.181818182,0,0,0.181818182,0,0,0,0.181818182,0,0,0,0,0.181818182,0
544,129.3799438,2.6919696,1010.269592,1727,0,0,12,298,2055,104,0,53,42,0,0,0,0,1724,0,95,1724,0,46,0,3.80E-06,0.0017928,0,0,0,0,0,0,0,0,8.6607504,0,0.0017928,2500,11289,0,2.4371734,IDFdk3,IDFdk3,288,155,297,1229,29,251,486,40,-77,152,152,648,22,95,32.46363636,156.8181763,352.0909119,1257.54541,33.5454559,251.0909119,94.2727356,432.7272727,3.809090909,-9.118181818,15.75454545,152.5454559,30.181818,89.0909119,86.07272727,0,1.818181818,3.272727273,0.181818182,3.727272727,0,0,0,0,0,0,0,0.363636364,0,1.454545455,0,0.181818182,0,0,1.545454545,1.181818182,8.090909091,0,0,0,0,0,4.363636364,21.81818182,0.363636364,1.818181818,16.63636363,0.181818182,1.636363636,0.363636364,14.36363636,1.545454545,0,3.727272727,2.181818182,4.818181818,14.81818182
549,246.6239166,6.5903306,1010.289185,0,0,0,328,0,4604,0,93,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0009254,0,0,0,0,0,0,0,0,12.7505751,0,0.0009254,307,0,0,3.8943686,IDFdk3,IDFdk3,335,154,299,1200,28,252,415,39,-74,152,115,647,20,69,42.07272727,152.5454559,395.3636475,1363.181763,46.9090919,256,103.4545441,346.5454545,4.463636364,-8.027272727,16.46363636,94.727272,19.545454,55.9090919,96.68181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,145.7837524,1.9233766,1088.141968,146,0,0,1046,693,1870,1192,0,14,42,96,0,0,0,0,0,152,0,0,118,0,0,0,0,0,0,0,0,0,0,0,7.7130957,0,0,0,0,0,4.7914791,IDFdk3,IDFdk3,317,160,305,1118,22,247,431,37,-74,146,131,644,24,78,37.46363636,159.5454559,384.1818237,1210.181763,29.181818,248.7272797,89.1818238,372.3636364,3.881818182,-8.309090909,15.40909091,124,27.363636,69.727272,92.98181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,155.0916443,2.4097593,1111.305908,368,0,0,382,408,3456,411,0,38,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1227564,0,0,0,0,0,7.9419422,IDFdk3,IDFdk3,272,160,270,1077,18,246,497,35,-73,142,161,589,30,93,31.90909091,158.8181763,341.2727356,1162.090942,25.272728,249.0909119,90.2727356,431.3636364,3.663636364,-8.445454545,15.02727273,150,34.9090919,80.727272,81.76363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,139.5343018,5.524343,892.8308716,0,0,1259,237,379,2845,177,128,0,0,0,0,0,0,0,0,0,0,0,62,0,0,1.71E-05,9.10E-06,0,0.0002916,0,0,0,0,0,19.1214104,0.0002916,2.62E-05,1330,10916,0.617201,6.9732318,IDFdk3,IDFdk3,324,148,345,1387,43,256,458,48,-67,161,126,725,16,84,36.76363636,149.5454559,386.5454407,1411.818237,49.8181801,257.1818237,107.6363678,403.4545455,4.663636364,-8.181818182,16.54545455,124,21.727272,77.0909119,94.93636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,178.8705597,2.6790698,1168.821899,907,0,0,463,19,3075,291,0,103,29,325,159,0,0,0,0,616,0,0,567,2.90E-06,0,0.0009154,0,0,0,0,0,0,0,0,13.577323,0,0.0009154,486,0,0,4.8714375,IDFdk3,IDFdk3,276,158,260,1059,18,249,489,35,-72,141,161,598,32,91,32.47272727,157.9090881,337.0909119,1141.181763,24.09091,250.8181763,92.9090882,421.7272727,3.6,-8.336363636,14.89090909,150.2727203,36.0909081,79.727272,84.2,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.363636364,0,0,0.363636364,0,0,0,0.363636364,0,0,0,0,0.363636364,0
596,130.0087738,4.3037152,913.5853271,0,14,2147,355,171,1695,205,205,2,0,0,0,364,159,0,0,2,523,0,99,0,6.40E-06,0.0009771,0,0.0017364,0,0,0,0,0,0,17.3087845,0,0.0027135,0,11289,1.2887951,4.7002349,IDFxm,IDFxm,301,152,319,1271,34,254,474,43,-72,154,146,683,21,92,35.37272727,149.7272797,376.9090881,1381.636353,46.1818199,256.7272644,106.9999847,414.2727273,4.463636364,-8.490909091,16.39090909,133.8181763,24,82.4545441,93.81818182,2.363636364,1.090909091,1.818181818,0,13,2.363636364,1.090909091,0,0.181818182,11.81818182,0.909090909,0,0,0,4.545454545,0.363636364,2,0,4.727272727,1.090909091,2.818181818,7.181818182,0,0,0.090909091,0,0,8.727272727,57.45454545,0.181818182,23.18181818,21.45454546,16.27272727,6.909090909,0.181818182,12.90909091,8.181818182,0,13,1.272727273,10,46.18181818
598,128.0940247,2.5000086,1097.857788,104,24,0,100,504,4084,196,0,39,27,0,0,0,0,0,0,66,0,0,355,1.18E-05,0,0.0005176,0,0,0,0,0,0,0,0,6.9734478,0,0.0005176,3,0,0,4.531405,IDFdk3,IDFdk3,277,159,272,1087,19,246,490,36,-73,142,156,590,29,91,32.65454545,158.5454559,344.0909119,1177.090942,26,249.4545441,90.9090882,424.2727273,3.745454545,-8.427272727,15.05454545,143.6363678,32.363636,78.9090881,81.48181818,0,0,0.909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.909090909,0,0,0.909090909,0,0,0,0.909090909,0,0,0,0,0.909090909,0
625,196.0032806,6.6086898,1061.936768,23,0,0,324,224,3872,248,0,20,0,62,0,365,0,0,196,82,561,0,866,0,0,0,0,0,0,0,0,0,0,0,8.2875566,0,0,2326,11084,0.0420649,5.5861664,IDFdk3,IDFdk3,267,163,269,1076,20,246,497,33,-80,143,175,601,31,101,31.16363636,160.1818237,340.1818237,1191.181763,27.636364,249.6363678,89.4545441,441,3.527272727,-9.272727273,15.30909091,161.8181763,33.9090919,91.9090881,83.13636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,127.1374741,2.4525821,1124.238403,0,0,0,203,68,3276,718,0,83,98,241,392,0,829,0,0,814,829,0,254,4.50E-06,1.00E-07,0.0015101,0.0002197,0,0,0,0,0,0,0,15.4448395,0,0.0017298,0,0,0.0318188,1.2856065,IDFdk3,IDFdk3,294,157,284,1114,21,248,466,37,-73,146,147,623,27,87,34.20909091,158.4545441,357.2727356,1183.818237,27.09091,249.0909119,90.6363678,404.7272727,3.772727273,-8.336363636,15.22727273,139.8181763,31.727272,77,86.41818182,0,0.181818182,0.363636364,0,0.181818182,0,0,0,0,0,0.727272727,0,0,0,0.545454545,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0.727272727,2.181818182,0,1.272727273,0.727272727,0,1.272727273,0,0.727272727,0,0,0.181818182,0.181818182,0.363636364,1.636363636
644,173.0056458,6.9740944,1205.410278,0,268,0,1451,774,2301,231,0,8,0,0,0,0,0,0,0,8,0,0,0,6.90E-06,0,0.00074,0,0,0,0,0,0,0,0,9.5468197,0,0.00074,2500,3126,0,4.6367226,IDFdk3,IDFdk3,253,165,267,998,14,245,508,28,-83,138,199,617,39,110,28.48181818,164.9090881,325.7272644,1040,18.09091,246.7272797,81.8181916,455.5454545,2.809090909,-9.563636364,14.35454545,194.6363678,46,103.4545441,84.23636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,166.0057068,2.3140576,1188.390503,55,0,0,697,0,3182,534,0,86,112,199,301,409,22,0,0,698,431,0,1766,6.50E-06,0,0.0016975,0.0018515,0,0,0,0,0,0,0,24.941412,0,0.003549,1274,0,0,4.889647,IDFdk3,IDFdk3,264,158,242,1047,17,250,508,34,-73,141,171,565,34,95,31.13636364,158,322.1818237,1131.363648,23.636364,251.4545441,93.4545441,437.9090909,3.563636364,-8.363636364,14.87272727,156.8181763,38.8181801,81.9090881,79.16363636,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0.363636364,0,0.181818182,0,0,0.181818182,0,0,0,0,0.181818182,0,0,0.363636364
669,203.0034332,4.4136386,916.4993896,0,60,72,0,225,4098,256,217,0,0,0,0,0,229,0,0,0,229,0,158,0,0,1.70E-06,0,0.0003098,0,0,0,0,0,0,7.5674834,0,0.0003115,1955,10468,0.7052838,5.39254,IDFdk3,IDFdk3,321,152,342,1315,36,254,455,46,-68,156,129,694,17,86,36.02727273,153.0909119,387.6363525,1370,44,255.1818237,102.0909118,406.8181818,4.563636364,-8.109090909,16.20909091,127.0909119,22.90909,77,90.47272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,91.8346024,2.0718935,1127.28479,0,23,455,49,228,339,1343,197,66,0,35,0,375,0,0,4792,101,5167,0,39,0,5.00E-07,4.55E-05,0,0.0005652,0,0,0,0,0,0,13.3603992,0,0.0006107,165,6342,1.5536823,4.4932027,IDFdk3,IDFdk3,293,157,284,1131,22,248,471,38,-72,146,146,611,27,87,33.19090909,159.7272797,348.3636475,1161.54541,25.454546,249.0909119,89.3636322,414.4545455,3.681818182,-8.336363636,15.08181818,145.0909119,34.272728,78.3636398,83.31818182,0,0.363636364,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0.545454545,0.181818182,0,0.727272728,0,0,0.181818182,0.363636364,0,0,0,0.545454545,0,0
699,145.0717468,2.5462661,976.2637939,26,245,701,268,448,1876,821,336,19,0,0,0,0,612,0,0,19,612,0,1762,0,0,0,0,0.0014444,0,0,0,0,0,0,9.0758114,0,0.0014444,2327,11289,0.0866018,8.4553347,IDFdk3,IDFdk3,316,155,330,1256,31,250,454,44,-69,153,128,656,18,83,36.31818182,157.0909119,382,1295.636353,35.9090919,251.6363678,94.5454559,394.6363636,4.263636364,-8.2,15.76363636,123.9090881,23.636364,73.3636398,88.05454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,106.6424866,4.2304921,790.8344727,0,211,0,200,1458,2824,311,0,0,0,0,45,0,0,0,0,45,0,0,348,0,0,0.0005059,0,0,0,0,0,0,0,0,5.7542758,0,0.0005059,349,11289,0,8.423604,IDFdk3,IDFdk3,304,150,307,1309,37,256,475,44,-70,157,138,653,18,90,35.99090909,146.6363678,374.9090881,1471.090942,58.8181801,259.3636475,112.7272797,417.6363636,4.836363636,-8.309090909,16.90909091,123.4545441,19.727272,79.9090881,88.08181818,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.272727273,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0.272727273
707,158.9412079,9.1581335,1062.842041,256,0,10,2893,0,1611,120,135,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0.0009605,0,0,0,0,0,0,0,0,25.2436638,0,0.0009605,1853,333,1.1221163,6.2695737,IDFxw,IDFxw,374,148,347,1383,45,257,398,49,-65,163,85,699,13,56,40.36363636,153.5454559,380.0909119,1315,41.363636,255.2727203,101.7272644,355.8181818,4.227272727,-8.190909091,16.21818182,102.4545441,23,58.363636,94.71818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,185.2367859,7.9922552,1137.927124,18,664,0,515,803,2582,364,0,22,0,0,0,152,0,0,0,22,152,0,292,8.90E-06,0,0.0007631,0.0002397,0.0019532,0,0,0,0,0,0,18.9627075,0,0.002956,2500,3124,0,4.91009,IDFdk3,IDFdk3,264,163,272,1099,20,246,505,33,-83,145,173,598,29,101,29.75454545,164.0909119,326.1818237,1109.272705,22.181818,246,81.9090881,448,3.118181818,-9.618181818,14.82727273,171.8181763,37.9090919,94.0909119,79.40909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.545454545,0,0.545454545,0,0,0.545454545,0,0,0,0,0,0,0,0.545454545
732,146.2222595,2.1370182,1135.794312,187,12,0,1274,330,1420,1528,250,28,46,0,0,0,0,0,0,74,0,0,1060,1.20E-06,0,0.0013962,0,0,0,0,0,0,0,0,14.2197037,0,0.0013962,0,0,0.2471706,10.3024931,IDFdk3,IDFdk3,267,160,253,1061,18,248,505,35,-74,141,170,564,34,95,31.01818182,161.8181763,333.5454407,1140.45459,24.545454,249.2727203,87.454544,439.5454545,3.563636364,-8.481818182,14.89090909,158.9090881,38.727272,83.8181839,78.08181818,0.181818182,0,0,0,0.181818182,0,0,0,0,0,0.181818182,0,0,0,1.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,1.818181818,0,1.636363637,0,0.181818182,1.454545455,0,0,0,0,0.181818182,0,0,1.818181818
734,179.9860687,5.355617,968.5327148,47,316,0,1739,376,663,985,488,22,134,79,238,0,485,0,0,473,485,0,238,0,0,0.0021081,0,0,0,0,0,0,0,0,14.80163,0,0.0021081,1029,9106,2.4076924,7.8894234,IDFdk3,IDFdk3,315,156,336,1262,31,249,457,44,-69,152,130,648,18,85,35.98181818,158.7272797,384.8181763,1287.363648,34.636364,250.8181763,92.0908966,397.2727273,4.227272727,-8.3,15.68181818,125.3636398,23.636364,74.272728,86.14545455,0.181818182,0,0.181818182,0,0.545454545,0,0,0,0,0.363636364,0.363636364,0,0,0,0.181818182,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0.818181818,2,0,1.09090909,0.363636364,0.545454545,0.545454545,0,0.363636364,0,0,0.545454545,0,0.181818182,1.818181818
753,132.4700928,10.667244,1035.435425,505,0,1386,2795,0,190,115,34,0,0,0,0,0,0,0,0,0,0,0,1265,0,0,0.0041674,5.81E-05,0,0,0,0,0,0,0,51.5042953,0,0.0042255,0,3323,0,7.4524784,IDFxw,IDFxw,457,141,417,1602,78,262,349,59,-57,175,62,817,7,44,44.64545455,154.2727203,399.7272644,1332.636353,43.1818199,255.3636322,101.0909119,325.2727273,4.4,-7.963636364,16.27272727,85.6363602,19.272728,49.4545441,97.79090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,148.370636,3.3225486,996.5160522,0,240,1141,15,216,1957,1268,19,16,0,0,0,0,338,5,0,16,343,0,1750,0,0,0.0002324,0,0,0,0,0,0,0,0,11.9154882,0,0.0002324,1724,11289,0,6.4487677,IDFdk3,IDFdk3,311,155,321,1240,29,250,460,43,-69,152,131,640,19,84,35.32727273,156.1818237,366.2727356,1282.45459,34.363636,252.1818237,96,405.3636364,4.254545455,-8.127272727,15.69090909,125.3636398,24.454546,73.8181839,84.50909091,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.181818182,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0.181818182
787,187.8580322,3.9435408,1136.328857,0,82,0,349,627,2846,1019,0,94,26,0,201,0,0,0,0,321,0,0,563,5.70E-06,0,0.0006887,0,0,0.0019416,0,0,0,0,0,20.2144318,0.0019416,0.0006887,2226,5757,0,3.7028248,IDFdk3,IDFdk3,310,157,311,1152,24,249,448,39,-71,147,143,692,24,87,34.60909091,157.1818237,356.4545593,1165.272705,25.181818,251.1818237,94,399.0909091,3.7,-8.327272727,15.03636364,141.2727203,33.0909081,76.8181839,91.46363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.181818182,0,0.181818182,0,0,0.181818182,0,0,0,0,0,0,0,0.181818182
795,144.618103,2.7258229,988.4293823,0,0,0,0,456,4195,0,0,15,41,0,0,715,0,0,0,56,715,50,63,6.00E-06,4.00E-07,0.0001433,0,0,0,0,0,0,0,0,7.1557803,0,0.0001433,1399,0,0,5.0237894,IDFdk3,IDFdk3,293,158,307,1179,26,248,477,40,-70,149,151,666,25,91,34.32727273,156.3636322,374.4545593,1278.45459,34.4545441,251.2727203,94.9090881,415.1818182,4.154545455,-8.309090909,15.73636364,138.7272797,28,80.1818161,90.90909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,138.4289856,1.6113012,1116.026733,569,0,0,3742,0,84,426,190,33,0,0,32,0,0,0,0,65,0,0,213,3.00E-07,0,0.0009128,0,0,0,0,0,0,0,0,7.0230479,0,0.0009128,11,11289,0,7.7079606,IDFdk3,IDFdk3,324,160,310,1113,21,246,422,37,-74,146,129,669,23,77,37.69090909,160.0909119,379.9090881,1176.181763,27,247.6363678,87.5454559,366,3.709090909,-8.381818182,15.26363636,124.272728,27.818182,69,94.38181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,224.3683014,9.3543034,840.6292725,0,0,0,31,0,1613,64,3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006012,0,0,0,0,0,0,0,0,12.8822575,0,0.0006012,0,0,20.5573559,6.8349476,IDFxm,IDFxm,348,142,364,1581,72,261,450,56,-64,172,108,725,10,77,36.53636364,147.3636322,378.4545593,1451,55,259,111.6363678,410.7272727,4.809090909,-8.281818182,16.77272727,119.6363602,19.272728,76.0909119,89.33636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,151.825058,2.2319303,1135.644775,28,0,0,448,0,3922,129,0,188,175,213,197,477,0,0,0,773,477,0,412,3.60E-06,7.50E-06,0.0016641,0,0,0,0,0,0,0,0,15.9884949,0,0.0016641,1069,0,0,1.538026,IDFdk3,IDFdk3,305,159,297,1082,19,246,444,35,-73,143,147,661,28,85,35.57272727,159.0909119,368.1818237,1156.636353,25.181818,248.2727203,89.1818084,385.6363636,3.645454545,-8.363636364,15.07272727,138.1818237,32.1818199,75,93.00909091,0,0,0.363636364,0,0.181818182,0,0,0,0,0,0,0,0,0,0.545454545,0,0,0,0,0.727272727,0,0,0,0,0,0,0,0.909090909,1.818181818,0,0.545454545,1.090909091,0,0.545454545,0,0.363636364,0.727272727,0,0.181818182,0,1.090909091,0.727272727
